outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,False,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.2,0.815679889640022,0.7489673270846849,0.8702201622247973,0.42414247046536613,337.2991860801602,1.2828580146729796,0.43804739216041455
True,False,0.5,0.4,0.7034107496933129,0.6729350401761092,0.828505214368482,0.3554612914987726,178.36362141837668,2.313467213903625,0.3017986705297413
False,True,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.1,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.2,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.2,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.5,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,True,0.5,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.1,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.2,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.2,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.5,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
False,False,0.5,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
