outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score
True,False,0.2,0.0005,0.12850079920352456,0.33766508776652704,0.32761087267525035,0.31101895102104526,0.9043735385581656,0.3279537842904165
True,False,0.2,0.001,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.2,0.005,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.2,0.01,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.2,0.1,0.1356370047989945,0.35737681760470486,0.32761087267525035,0.3423967700530783,0.895732639728619,0.33162479491107966
True,False,0.5,0.0005,0.12850079920352456,0.33766508776652704,0.32761087267525035,0.31101895102104526,0.9043735385581656,0.3279537842904165
True,False,0.5,0.001,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.5,0.005,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.5,0.01,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,0.5,0.1,0.1356370047989945,0.35737681760470486,0.32761087267525035,0.3423967700530783,0.895732639728619,0.33162479491107966
True,False,1.0,0.0005,0.12850079920352456,0.33766508776652704,0.32761087267525035,0.31101895102104526,0.9043735385581656,0.3279537842904165
True,False,1.0,0.001,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,1.0,0.005,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,1.0,0.01,0.13164728318793154,0.3404150845122318,0.321173104434907,0.2872878117930893,0.9016016570458609,0.3131052173521718
True,False,1.0,0.1,0.1356370047989945,0.35737681760470486,0.32761087267525035,0.3423967700530783,0.895732639728619,0.33162479491107966
False,True,0.1,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.1,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.1,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.1,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.1,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,True,0.15,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.15,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.15,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.15,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.15,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,True,0.2,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.2,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.2,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.2,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.2,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,True,0.5,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.5,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.5,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.5,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,0.5,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,True,1.0,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,1.0,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,1.0,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,1.0,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,True,1.0,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,False,0.1,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.1,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.1,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.1,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.1,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,False,0.15,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.15,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.15,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.15,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.15,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,False,0.2,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.2,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.2,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.2,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.2,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,False,0.5,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.5,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.5,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.5,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,0.5,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
False,False,1.0,0.0005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,1.0,0.001,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,1.0,0.005,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,1.0,0.01,0.13675118132903183,0.3473912109719627,0.30472103004291845,0.3911957632899638,1.0,0.4811137963622315
False,False,1.0,0.1,0.13011229080806558,0.3459427869462528,0.30472103004291845,0.3899695132257045,0.9933288640992219,0.47958092830114396
